ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),RUL
852.25,0.0,16.078432,34.117645,87.0,-0.78125,-1.5625,35.0,35.686275,47.843136,16.078432,31.764706,18.039215,0.0,101.0,0.0,37.0,2.0,478.5,336.700012,13.886,13.333333,0.0,8814.0,0.0,255.0,79.70557308096741
852.25,0.0,16.078432,34.117645,87.0,-0.78125,-1.5625,35.0,35.686275,47.843136,16.078432,31.764706,16.470589,0.0,101.0,0.0,37.0,2.0,478.5,336.700012,13.886,13.333333,0.0,8814.0,0.0,255.0,79.67928496319662
775.0,0.0,16.470589,25.490196,87.0,-0.78125,0.78125,26.0,35.686275,47.843136,16.078432,31.764706,16.470589,0.0,101.0,0.0,37.0,2.0,478.5,336.700012,13.886,13.333333,0.0,8814.0,0.0,255.0,79.65299684542586
775.0,0.0,16.470589,25.490196,87.0,-0.78125,0.78125,26.0,36.07843,47.843136,16.078432,31.764706,16.470589,0.0,101.0,0.0,37.0,2.0,478.5,336.700012,13.886,13.725491,0.0,8814.0,0.0,255.0,79.6267087276551
775.0,0.0,16.470589,25.490196,87.0,-0.78125,0.78125,26.0,36.07843,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,37.0,2.0,477.799988,336.200012,13.867,13.725491,0.0,8814.0,0.0,255.0,79.60042060988432
775.0,0.0,16.470589,25.490196,87.0,-0.78125,0.78125,26.0,36.07843,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,37.0,2.0,477.799988,336.200012,13.867,13.725491,0.0,8814.0,0.0,255.0,79.57413249211356
755.25,0.0,16.078432,25.490196,87.0,-0.78125,4.6875,27.0,36.07843,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,2.0,477.799988,336.200012,13.867,13.725491,0.0,8814.0,0.0,255.0,79.54784437434279
755.25,0.0,16.078432,25.490196,87.0,-0.78125,4.6875,27.0,35.686275,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,2.0,476.900024,336.200012,13.867,13.333333,0.0,8814.0,0.0,255.0,79.52155625657203
755.25,0.0,16.078432,25.490196,87.0,-0.78125,4.6875,27.0,35.686275,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,2.0,476.900024,335.700012,13.867,13.333333,0.0,8814.0,0.0,255.0,79.49526813880125
727.25,0.0,16.078432,25.09804,87.0,-0.78125,1.5625,25.0,35.686275,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,2.0,476.900024,335.700012,13.867,13.333333,0.0,8814.0,0.0,255.0,79.46898002103049
727.25,0.0,16.078432,25.09804,87.0,-0.78125,1.5625,25.0,35.686275,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,3.0,476.900024,335.700012,13.867,13.333333,0.0,8814.0,0.0,255.0,79.44269190325971
727.25,0.0,16.078432,25.09804,87.0,-0.78125,1.5625,25.0,36.07843,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,3.0,476.400024,335.299988,13.886,13.333333,0.0,8814.0,0.0,255.0,79.41640378548895
727.25,0.0,16.078432,25.09804,87.0,-0.78125,1.5625,25.0,36.07843,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,3.0,476.400024,335.299988,13.886,13.333333,0.0,8814.0,0.0,255.0,79.39011566771819
714.0,0.0,16.078432,25.09804,87.0,-0.78125,-2.34375,25.0,36.07843,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,3.0,476.400024,335.299988,13.886,13.333333,0.0,8814.0,0.0,255.0,79.36382754994742
714.0,0.0,16.078432,25.09804,87.0,-0.78125,-2.34375,25.0,36.07843,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,3.0,476.400024,335.299988,13.886,13.725491,0.0,8814.0,0.0,255.0,79.33753943217665
714.0,0.0,16.078432,25.09804,87.0,-0.78125,-2.34375,25.0,36.07843,50.980392,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,3.0,475.400024,334.700012,13.105,13.725491,0.0,8814.0,0.0,255.0,79.31125131440588
714.0,0.0,16.078432,25.09804,87.0,-0.78125,-2.34375,25.0,36.07843,50.980392,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,3.0,475.400024,334.700012,13.105,13.725491,0.0,8814.0,0.0,255.0,79.28496319663512
826.5,0.0,18.82353,43.137257,87.0,-0.78125,-2.34375,44.0,36.07843,50.980392,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,-8.0,475.400024,334.700012,13.105,13.725491,0.0,8814.0,0.0,255.0,79.25867507886434
826.5,0.0,18.82353,43.137257,87.0,-0.78125,-2.34375,44.0,35.686275,50.980392,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,-8.0,474.599976,334.700012,13.105,29.803921,0.0,8814.0,0.0,255.0,79.23238696109358
826.5,0.0,18.82353,43.137257,87.0,-0.78125,-2.34375,44.0,35.686275,50.980392,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,-8.0,474.599976,334.100006,13.808,29.803921,0.0,8814.0,0.0,255.0,79.20609884332282
869.5,0.0,18.82353,39.215687,87.0,-0.78125,-0.78125,39.0,35.686275,50.980392,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,-8.0,474.599976,334.100006,13.808,29.803921,0.0,8814.0,0.0,255.0,79.17981072555204
869.5,0.0,18.82353,39.215687,87.0,-0.78125,-0.78125,39.0,35.686275,50.980392,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,-8.0,474.599976,334.100006,13.808,29.803921,0.0,8814.0,0.0,255.0,79.15352260778128
869.5,0.0,18.82353,39.215687,87.0,-0.78125,-0.78125,39.0,36.07843,50.980392,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,-8.0,473.900024,333.700012,13.828,30.588236,0.0,8814.0,0.0,255.0,79.12723449001051
869.5,0.0,18.82353,39.215687,87.0,-0.78125,-0.78125,39.0,36.07843,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-8.0,473.900024,333.700012,13.828,30.588236,0.0,8814.0,0.0,255.0,79.10094637223975
897.5,0.0,18.431372,36.862743,87.0,-0.78125,-0.78125,38.0,36.07843,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-4.0,473.900024,333.700012,13.828,30.588236,0.0,8814.0,0.0,255.0,79.07465825446897
897.5,0.0,18.431372,36.862743,87.0,-0.78125,-0.78125,38.0,35.686275,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-4.0,473.900024,333.700012,13.828,30.196079,0.0,8814.0,0.0,255.0,79.04837013669821
897.5,0.0,18.431372,36.862743,87.0,-0.78125,-0.78125,38.0,35.686275,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-4.0,473.599976,333.299988,13.828,30.196079,0.0,8814.0,0.0,255.0,79.02208201892745
897.5,0.0,18.431372,36.862743,87.0,-0.78125,-0.78125,38.0,35.686275,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-4.0,473.599976,333.299988,13.828,30.196079,0.0,8814.0,0.0,255.0,78.99579390115667
907.75,0.0,18.431372,34.901962,87.0,-0.78125,0.0,35.0,35.686275,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-1.0,473.599976,333.299988,13.828,30.196079,0.0,8814.0,0.0,255.0,78.96950578338591
907.75,0.0,18.431372,34.901962,87.0,-0.78125,0.0,35.0,36.07843,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-1.0,473.200012,333.299988,13.828,29.019608,0.0,8814.0,0.0,255.0,78.94321766561514
907.75,0.0,18.431372,34.901962,87.0,-0.78125,0.0,35.0,36.07843,50.196079,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,-1.0,473.200012,333.200012,13.828,29.019608,0.0,8814.0,0.0,255.0,78.91692954784438
891.25,0.0,18.431372,34.509804,87.0,-0.78125,-1.5625,36.0,36.07843,50.196079,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,-1.0,473.200012,333.200012,13.828,29.019608,0.0,8814.0,0.0,255.0,78.8906414300736
891.25,0.0,18.039215,34.509804,87.0,-0.78125,-1.5625,36.0,36.07843,50.196079,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,2.0,473.200012,333.200012,13.828,29.019608,0.0,8814.0,0.0,255.0,78.86435331230284
891.25,0.0,18.039215,34.509804,87.0,-0.78125,-1.5625,36.0,36.07843,50.196079,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,2.0,472.799988,332.799988,13.808,28.235294,0.0,8814.0,0.0,255.0,78.83806519453206
891.25,0.0,18.039215,34.509804,87.0,-0.78125,-1.5625,36.0,36.07843,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,2.0,472.799988,332.799988,13.808,28.235294,0.0,8814.0,0.0,255.0,78.8117770767613
875.0,0.0,18.039215,33.725491,87.0,-0.78125,0.0,35.0,36.07843,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,1.0,472.799988,332.799988,13.808,28.235294,0.0,8814.0,0.0,255.0,78.78548895899054
875.0,0.0,18.039215,33.725491,87.0,-0.78125,0.0,35.0,36.07843,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,1.0,472.799988,332.799988,13.808,28.235294,0.0,8814.0,0.0,255.0,78.75920084121977
875.0,0.0,18.039215,33.725491,87.0,-0.78125,0.0,35.0,36.07843,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,1.0,472.400024,332.5,13.789,28.235294,0.0,8814.0,0.0,255.0,78.732912723449
875.0,0.0,18.039215,33.725491,87.0,-0.78125,0.0,35.0,36.07843,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,1.0,472.400024,332.5,13.789,28.235294,0.0,8814.0,0.0,255.0,78.70662460567823
857.0,0.0,18.039215,34.117645,87.0,-0.78125,1.5625,36.0,36.07843,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,0.0,472.400024,332.5,13.789,28.235294,0.0,8814.0,0.0,255.0,78.68033648790747
857.0,0.0,18.039215,34.117645,87.0,-0.78125,1.5625,36.0,35.686275,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,0.0,472.400024,332.5,13.789,29.411764,0.0,8814.0,0.0,255.0,78.65404837013669
857.0,0.0,18.039215,34.117645,87.0,-0.78125,1.5625,36.0,35.686275,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,0.0,472.200012,332.100006,13.886,29.411764,0.0,8814.0,0.0,255.0,78.62776025236593
857.0,0.0,18.039215,25.490196,87.0,-0.78125,0.0,27.0,35.686275,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,0.0,472.200012,332.100006,13.886,29.411764,0.0,8814.0,0.0,255.0,78.60147213459516
775.0,0.0,16.078432,25.490196,87.0,-0.78125,0.0,27.0,35.686275,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,4.0,472.200012,332.100006,13.886,29.411764,0.0,8814.0,0.0,255.0,78.5751840168244
775.0,0.0,16.078432,25.490196,87.0,-0.78125,0.0,27.0,35.686275,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,4.0,471.700012,331.899994,13.886,19.607843,0.0,8814.0,0.0,255.0,78.54889589905363
775.0,0.0,16.078432,25.490196,87.0,-0.78125,0.0,27.0,35.686275,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,4.0,471.700012,331.899994,13.886,19.607843,0.0,8814.0,0.0,255.0,78.52260778128286
759.25,0.0,16.078432,25.490196,87.0,-0.78125,3.90625,26.0,35.686275,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,1.0,471.700012,331.899994,13.886,19.607843,0.0,8814.0,0.0,255.0,78.4963196635121
759.25,0.0,16.078432,25.490196,87.0,-0.78125,3.90625,26.0,35.294117,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,1.0,471.700012,331.899994,13.886,19.215687,0.0,8814.0,0.0,255.0,78.47003154574132
759.25,0.0,16.078432,25.490196,87.0,-0.78125,3.90625,26.0,35.294117,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,1.0,471.0,331.399994,13.886,19.215687,0.0,8814.0,0.0,255.0,78.44374342797056
759.25,0.0,16.078432,25.490196,87.0,-0.78125,3.90625,26.0,35.294117,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,1.0,471.0,331.399994,13.886,19.215687,0.0,8814.0,0.0,255.0,78.41745531019978
736.5,0.0,15.686275,24.705883,87.0,-0.78125,3.125,25.0,35.294117,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,4.0,471.0,331.399994,13.886,19.215687,0.0,8814.0,0.0,255.0,78.39116719242902
736.5,0.0,15.686275,24.705883,87.0,-0.78125,3.125,25.0,35.686275,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,38.0,4.0,471.0,331.399994,13.886,18.431372,0.0,8814.0,0.0,255.0,78.36487907465826
736.5,0.0,15.686275,24.705883,87.0,-0.78125,3.125,25.0,35.686275,47.450981,16.078432,31.764706,15.686275,0.0,101.0,0.0,38.0,4.0,470.200012,330.799988,13.886,18.431372,0.0,8814.0,0.0,255.0,78.33859095688749
736.5,0.0,15.686275,25.09804,87.0,-0.78125,-0.78125,25.0,35.686275,47.450981,16.078432,31.764706,15.686275,0.0,101.0,0.0,38.0,4.0,470.200012,330.799988,13.886,18.431372,0.0,8814.0,0.0,255.0,78.31230283911673
717.75,0.0,15.686275,25.09804,87.0,-0.78125,-0.78125,26.0,35.686275,47.450981,16.078432,31.764706,15.686275,0.0,101.0,0.0,38.0,3.0,470.200012,330.799988,13.886,18.431372,0.0,8814.0,0.0,255.0,78.28601472134595
717.75,0.0,15.686275,25.09804,87.0,-0.78125,-0.78125,26.0,35.686275,47.450981,16.078432,31.764706,15.686275,0.0,101.0,0.0,38.0,3.0,469.799988,330.299988,13.867,19.215687,0.0,8814.0,0.0,255.0,78.25972660357519
717.75,0.0,15.686275,25.09804,87.0,-0.78125,-0.78125,26.0,35.686275,47.450981,16.078432,31.764706,15.686275,0.0,101.0,0.0,38.0,3.0,469.799988,330.299988,13.867,19.215687,0.0,8814.0,0.0,255.0,78.23343848580441
699.0,0.0,15.686275,25.490196,87.0,-0.78125,-3.90625,26.0,35.686275,47.450981,16.078432,31.764706,15.686275,0.0,101.0,0.0,38.0,5.0,469.799988,330.299988,13.867,19.215687,0.0,8814.0,0.0,255.0,78.20715036803365
699.0,0.0,15.686275,25.490196,87.0,-0.78125,-3.90625,26.0,35.294117,47.450981,16.078432,31.764706,15.686275,0.0,101.0,0.0,38.0,5.0,469.799988,330.299988,13.867,20.0,0.0,8814.0,0.0,255.0,78.18086225026289
699.0,0.0,15.686275,25.490196,87.0,-0.78125,-3.90625,26.0,35.294117,49.803921,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,5.0,468.799988,330.0,13.828,20.0,0.0,8814.0,0.0,255.0,78.15457413249212
699.0,0.0,15.686275,25.490196,87.0,-0.78125,-3.90625,26.0,35.294117,49.803921,16.078432,31.764706,18.82353,0.0,101.0,0.0,38.0,5.0,468.799988,330.0,13.828,20.0,0.0,8814.0,0.0,255.0,78.12828601472135
776.5,0.0,18.82353,43.137257,87.0,-0.78125,-3.125,44.0,35.294117,49.803921,16.078432,31.764706,18.82353,0.0,101.0,0.0,39.0,-7.0,468.799988,330.0,13.828,20.0,0.0,8814.0,0.0,255.0,78.10199789695058
776.5,0.0,18.82353,43.137257,87.0,-0.78125,-3.125,44.0,35.294117,49.803921,16.078432,31.764706,18.82353,0.0,101.0,0.0,39.0,-7.0,468.799988,330.0,13.828,43.137257,0.0,8814.0,0.0,255.0,78.07570977917982
776.5,0.0,18.82353,43.137257,87.0,-0.78125,-3.125,44.0,35.294117,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,39.0,-7.0,468.0,329.399994,13.789,43.137257,0.0,8814.0,0.0,255.0,78.04942166140904
776.5,0.0,18.82353,39.215687,87.0,-0.78125,-3.125,44.0,35.294117,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,39.0,-7.0,468.0,329.399994,13.789,43.137257,0.0,8814.0,0.0,255.0,78.02313354363828
858.5,0.0,18.431372,39.215687,87.0,-0.78125,-3.125,39.0,35.294117,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-6.0,468.0,329.399994,13.789,43.137257,0.0,8814.0,0.0,255.0,77.9968454258675
858.5,0.0,18.431372,39.215687,87.0,-0.78125,-3.125,39.0,35.686275,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-6.0,467.299988,328.899994,13.789,42.35294,0.0,8814.0,0.0,255.0,77.97055730809674
858.5,0.0,18.431372,39.215687,87.0,-0.78125,-3.125,39.0,35.686275,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-6.0,467.299988,328.899994,13.789,42.35294,0.0,8814.0,0.0,255.0,77.94426919032598
901.5,0.0,18.431372,37.254902,87.0,-0.78125,-0.78125,37.0,35.686275,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-4.0,467.299988,328.899994,13.789,42.35294,0.0,8814.0,0.0,255.0,77.91798107255521
901.5,0.0,18.431372,37.254902,87.0,-0.78125,-0.78125,37.0,35.686275,50.588234,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-4.0,467.299988,328.899994,13.789,41.568626,0.0,8814.0,0.0,255.0,77.89169295478445
901.5,0.0,18.431372,37.254902,87.0,-0.78125,-0.78125,37.0,35.686275,50.196079,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-4.0,466.899994,328.600006,13.808,41.568626,0.0,8814.0,0.0,255.0,77.86540483701367
901.5,0.0,18.431372,37.254902,87.0,-0.78125,-0.78125,37.0,35.686275,50.196079,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-4.0,466.899994,328.600006,13.808,41.568626,0.0,8814.0,0.0,255.0,77.83911671924291
913.25,0.0,18.431372,35.294117,87.0,-0.78125,-0.78125,36.0,35.686275,50.196079,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-2.0,466.899994,328.600006,13.808,41.568626,0.0,8814.0,0.0,255.0,77.81282860147213
913.25,0.0,18.431372,35.294117,87.0,-0.78125,-0.78125,36.0,35.686275,50.196079,16.078432,31.764706,18.431372,0.0,101.0,0.0,38.0,-2.0,466.899994,328.600006,13.808,40.0,0.0,8814.0,0.0,255.0,77.78654048370137
913.25,0.0,18.431372,35.294117,87.0,-0.78125,-0.78125,36.0,35.686275,50.196079,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,-2.0,466.700012,328.399994,13.808,40.0,0.0,8814.0,0.0,255.0,77.7602523659306
913.25,0.0,18.431372,33.725491,87.0,-0.78125,2.34375,36.0,35.686275,50.196079,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,-2.0,466.700012,328.399994,13.808,40.0,0.0,8814.0,0.0,255.0,77.73396424815984
900.0,0.0,18.039215,33.725491,87.0,-0.78125,2.34375,35.0,35.686275,50.196079,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,2.0,466.700012,328.399994,13.808,40.0,0.0,8814.0,0.0,255.0,77.70767613038907
900.0,0.0,18.039215,33.725491,87.0,-0.78125,2.34375,35.0,35.686275,50.196079,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,2.0,466.399994,328.100006,13.808,37.64706,0.0,8814.0,0.0,255.0,77.6813880126183
900.0,0.0,18.039215,33.725491,87.0,-0.78125,2.34375,35.0,35.686275,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,2.0,466.399994,328.100006,13.808,37.64706,0.0,8814.0,0.0,255.0,77.65509989484754
884.25,0.0,17.647058,33.333332,87.0,-0.78125,2.34375,35.0,35.686275,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,3.0,466.399994,328.100006,13.808,37.64706,0.0,8814.0,0.0,255.0,77.62881177707676
884.25,0.0,17.647058,33.333332,87.0,-0.78125,2.34375,35.0,35.686275,49.803921,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,3.0,466.399994,328.100006,13.808,37.64706,0.0,8814.0,0.0,255.0,77.602523659306
884.25,0.0,17.647058,33.333332,87.0,-0.78125,2.34375,35.0,35.686275,49.411766,16.078432,31.764706,18.039215,0.0,101.0,0.0,38.0,3.0,466.100006,327.799988,13.808,37.64706,0.0,8814.0,0.0,255.0,77.57623554153523
884.25,0.0,17.647058,33.333332,87.0,-0.78125,2.34375,35.0,35.686275,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,38.0,3.0,466.100006,327.799988,13.808,37.64706,0.0,8814.0,0.0,255.0,77.54994742376446
857.0,0.0,17.647058,33.333332,87.0,-0.78125,2.34375,35.0,35.686275,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,38.0,3.0,466.100006,327.799988,13.808,37.64706,0.0,8814.0,0.0,255.0,77.5236593059937
857.0,0.0,17.647058,33.333332,87.0,-0.78125,2.34375,35.0,35.294117,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,38.0,3.0,466.100006,327.799988,13.808,38.823528,0.0,8814.0,0.0,255.0,77.49737118822293
857.0,0.0,17.647058,33.333332,87.0,-0.78125,2.34375,35.0,35.294117,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,38.0,3.0,465.700012,327.5,13.808,38.823528,0.0,8815.0,0.0,255.0,77.47108307045217
857.0,0.0,17.647058,34.117645,87.0,-0.78125,1.5625,35.0,35.294117,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,38.0,3.0,465.700012,327.5,13.808,38.823528,0.0,8815.0,0.0,255.0,77.44479495268138
847.5,0.0,17.647058,34.117645,87.0,-0.78125,1.5625,35.0,35.294117,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,39.0,2.0,465.700012,327.5,13.808,38.823528,0.0,8815.0,0.0,255.0,77.41850683491062
847.5,0.0,17.647058,34.117645,87.0,-0.78125,1.5625,35.0,35.294117,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,39.0,2.0,465.5,327.299988,13.808,40.392159,0.0,8815.0,0.0,255.0,77.39221871713985
847.5,0.0,17.647058,34.117645,87.0,-0.78125,1.5625,35.0,35.294117,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,39.0,2.0,465.5,327.299988,13.808,40.392159,0.0,8815.0,0.0,255.0,77.36593059936908
841.25,0.0,16.078432,29.803921,87.0,-0.78125,0.0,28.0,35.294117,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,39.0,-6.0,465.5,327.299988,13.808,40.392159,0.0,8815.0,0.0,255.0,77.33964248159832
841.25,0.0,16.078432,29.803921,87.0,-0.78125,0.0,28.0,35.294117,49.411766,16.078432,31.764706,17.647058,0.0,101.0,0.0,39.0,-6.0,465.5,327.299988,13.808,28.627451,0.0,8815.0,0.0,255.0,77.31335436382754
841.25,0.0,16.078432,29.803921,87.0,-0.78125,0.0,28.0,35.294117,47.843136,16.078432,31.764706,17.647058,0.0,101.0,0.0,39.0,-6.0,465.100006,327.0,13.886,28.627451,0.0,8815.0,0.0,255.0,77.28706624605678
841.25,0.0,16.078432,29.803921,87.0,-0.78125,0.0,28.0,35.294117,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,39.0,-6.0,465.100006,327.0,13.886,28.627451,0.0,8815.0,0.0,255.0,77.260778128286
779.5,0.0,16.078432,25.490196,87.0,-0.78125,3.125,27.0,35.294117,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,39.0,1.0,465.100006,327.0,13.886,28.627451,0.0,8815.0,0.0,255.0,77.23449001051524
779.5,0.0,16.078432,25.490196,87.0,-0.78125,3.125,27.0,35.294117,47.843136,16.078432,31.764706,16.078432,0.0,101.0,0.0,39.0,1.0,465.100006,327.0,13.886,27.843138,0.0,8815.0,0.0,255.0,77.20820189274448
779.5,0.0,16.078432,25.490196,87.0,-0.78125,3.125,27.0,35.294117,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,39.0,1.0,464.5,326.600006,13.867,27.843138,0.0,8815.0,0.0,255.0,77.18191377497371
779.5,0.0,16.078432,25.09804,87.0,-0.78125,6.25,27.0,35.294117,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,39.0,1.0,464.5,326.600006,13.867,27.843138,0.0,8815.0,0.0,255.0,77.15562565720295
755.25,0.0,16.078432,25.09804,87.0,-0.78125,6.25,26.0,35.294117,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,39.0,3.0,464.5,326.600006,13.867,27.843138,0.0,8815.0,0.0,255.0,77.12933753943217
755.25,0.0,16.078432,25.09804,87.0,-0.78125,6.25,26.0,35.294117,47.450981,16.078432,31.764706,16.078432,0.0,101.0,0.0,39.0,3.0,463.799988,326.100006,13.867,26.274509,0.0,8815.0,0.0,255.0,77.10304942166141
755.25,0.0,16.078432,25.09804,87.0,-0.78125,6.25,26.0,35.294117,47.058823,16.078432,31.764706,15.686275,0.0,101.0,0.0,39.0,3.0,463.799988,326.100006,13.867,26.274509,0.0,8815.0,0.0,255.0,77.07676130389063
737.5,0.0,16.078432,24.705883,87.0,-0.78125,2.34375,26.0,35.294117,47.058823,16.078432,31.764706,15.686275,0.0,101.0,0.0,39.0,4.0,463.799988,326.100006,13.867,26.274509,0.0,8815.0,0.0,255.0,77.05047318611987
737.5,0.0,15.686275,24.705883,87.0,-0.78125,2.34375,26.0,35.294117,47.058823,16.078432,31.764706,15.686275,0.0,101.0,0.0,39.0,4.0,463.799988,326.100006,13.867,25.490196,0.0,8815.0,0.0,255.0,77.0241850683491
737.5,0.0,15.686275,24.705883,87.0,-0.78125,2.34375,26.0,35.686275,47.058823,16.078432,31.764706,15.686275,0.0,101.0,0.0,39.0,4.0,463.399994,325.799988,13.867,25.490196,0.0,8815.0,0.0,255.0,76.99789695057834
737.5,0.0,15.686275,24.705883,87.0,-0.78125,2.34375,26.0,35.686275,47.058823,16.078432,31.764706,15.686275,0.0,101.0,0.0,39.0,4.0,463.399994,325.799988,13.867,25.490196,0.0,8815.0,0.0,255.0,76.97160883280758
723.25,0.0,15.686275,25.09804,87.0,-0.78125,-0.78125,26.0,35.686275,47.058823,16.078432,31.764706,15.686275,0.0,101.0,0.0,39.0,5.0,463.399994,325.799988,13.867,25.490196,0.0,8815.0,0.0,255.0,76.9453207150368
723.25,0.0,15.686275,25.09804,87.0,-0.78125,-0.78125,26.0,35.294117,47.058823,16.078432,31.764706,15.686275,0.0,101.0,0.0,39.0,5.0,463.399994,325.799988,13.867,25.490196,0.0,8815.0,0.0,255.0,76.91903259726604
